x,xl,p,pl,y,yl
http://purl.obolibrary.org/obo/ENVO_00003050,cane sugar,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003970,sugar
http://purl.obolibrary.org/obo/ENVO_01000439,andesitic volcano,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000247,volcano
http://purl.obolibrary.org/obo/ENVO_02500037,air pollution,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02500036,environmental pollution
http://purl.obolibrary.org/obo/ENVO_00000096,caldera,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000094,volcanic feature
http://purl.obolibrary.org/obo/ENVO_2000000,chemical product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003074,manufactured product
http://purl.obolibrary.org/obo/ENVO_00000164,rubber plantation,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000117,plantation
http://purl.obolibrary.org/obo/ENVO_00003905,vinegar,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000013,fermented food product
http://purl.obolibrary.org/obo/ENVO_02000011,buffalo milk,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010020,buffalo dairy product
http://purl.obolibrary.org/obo/ENVO_00002002,food product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010001,anthropogenic environmental material
http://purl.obolibrary.org/obo/ENVO_0010149,fresh  sea water fish,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003875,sea water fish product
http://purl.obolibrary.org/obo/ENVO_0010095,bread,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010125,baked food product
http://purl.obolibrary.org/obo/ENVO_01000744,human dwelling,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000070,constructed feature
http://purl.obolibrary.org/obo/ENVO_01000109,marine warm-water sphere,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000686,marine water mass
http://purl.obolibrary.org/obo/ENVO_01000653,slum,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000658,dense settlement
http://purl.obolibrary.org/obo/ENVO_00003062,pork,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010044,porcine meat product
http://purl.obolibrary.org/obo/ENVO_01000339,polar biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000428,biome
http://purl.obolibrary.org/obo/ENVO_00000378,canal head reservoir,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000025,reservoir
http://purl.obolibrary.org/obo/ENVO_00000363,nature reserve,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000358,protected area
http://purl.obolibrary.org/obo/ENVO_00000111,forest,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01001305,vegetated area
http://purl.obolibrary.org/obo/ENVO_00000354,volcanic field,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000352,field
http://purl.obolibrary.org/obo/ENVO_01000464,non-hydraulic cement,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000462,masonry cement
http://purl.obolibrary.org/obo/ENVO_01000288,monomictic lake,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000285,holomictic lake
http://purl.obolibrary.org/obo/ENVO_02000049,coastal water body,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001999,marine water body
http://purl.obolibrary.org/obo/ENVO_0010045,condiment,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010092,processed food product
http://purl.obolibrary.org/obo/ENVO_01000212,temperate mixed forest biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000198,mixed forest biome
http://purl.obolibrary.org/obo/ENVO_00002198,fresh water aquarium,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002196,aquarium
http://purl.obolibrary.org/obo/ENVO_01000121,colloidal sediment,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002007,sediment
http://purl.obolibrary.org/obo/ENVO_02000088,unpasteurized caprine milk,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003070,caprine milk
http://purl.obolibrary.org/obo/ENVO_01000162,organ,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000159,organic feature
http://purl.obolibrary.org/obo/ENVO_00000543,swale,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000043,wetland
http://purl.obolibrary.org/obo/ENVO_00000351,volcanic arc,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000220,archipelago
http://purl.obolibrary.org/obo/ENVO_00003894,face cream product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003893,cosmetic product
http://purl.obolibrary.org/obo/ENVO_0010033,equine milk,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010129,milk
http://purl.obolibrary.org/obo/ENVO_01000328,dome swamp,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000233,swamp
http://purl.obolibrary.org/obo/ENVO_00002004,mesoscopic physical object,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002297,environmental feature
http://purl.obolibrary.org/obo/ENVO_0010060,potato product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010058,solanaceous root product
http://purl.obolibrary.org/obo/ENVO_00000312,sandur,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000086,plain
http://purl.obolibrary.org/obo/ENVO_00000467,university campus,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000070,constructed feature
http://purl.obolibrary.org/obo/ENVO_00004683,karst field,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000086,plain
http://purl.obolibrary.org/obo/ENVO_00010625,zoological garden,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000011,garden
http://purl.obolibrary.org/obo/ENVO_00003877,plant fruit food product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002216,plant food product
http://purl.obolibrary.org/obo/ENVO_01000061,marine wind mixed layer,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000295,marine layer
http://purl.obolibrary.org/obo/ENVO_00000071,fault cave,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000067,cave
http://purl.obolibrary.org/obo/ENVO_00000020,lake,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000617,lentic water body
http://purl.obolibrary.org/obo/ENVO_01000341,subalpline,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000343,altitudinal condition
http://purl.obolibrary.org/obo/ENVO_00000016,sea,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001999,marine water body
http://purl.obolibrary.org/obo/ENVO_00000238,fluvial dambo,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000236,dambo
http://purl.obolibrary.org/obo/ENVO_00000031,wadi,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000029,watercourse
http://purl.obolibrary.org/obo/ENVO_02000054,bone meal,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02000055,plant feed
http://purl.obolibrary.org/obo/ENVO_00002174,hot dog,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010136,cooked sausage
http://purl.obolibrary.org/obo/ENVO_01000594,cabinet,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000587,piece of furniture
http://purl.obolibrary.org/obo/ENVO_00002177,"1,4-dioxane contaminated sludge",http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002176,contaminated sludge
http://purl.obolibrary.org/obo/ENVO_00000345,grain of beach sand,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000340,grain of sand
http://purl.obolibrary.org/obo/ENVO_01000062,marine benthic storm,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000067,marine current
http://purl.obolibrary.org/obo/ENVO_01000001,mud,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00010483,environmental material
http://purl.obolibrary.org/obo/ENVO_00002201,cis-dichloroethane contaminated sediment,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002202,organically contaminated sediment
http://purl.obolibrary.org/obo/ENVO_00002273,fluvisol,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_00010506,emulsion,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00010483,environmental material
http://purl.obolibrary.org/obo/ENVO_01000029,marine reef biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000024,marine benthic biome
http://purl.obolibrary.org/obo/ENVO_00005804,nest of ant,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00005803,animal habitation
http://purl.obolibrary.org/obo/ENVO_01000533,covered pit latrine with slab floor,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000532,covered pit latrine
http://purl.obolibrary.org/obo/ENVO_01000713,flash flood,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000710,flood
http://purl.obolibrary.org/obo/ENVO_00002256,regosol,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_0010103,barley product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010002,cereal food product
http://purl.obolibrary.org/obo/ENVO_00000359,natural monument,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000358,protected area
http://purl.obolibrary.org/obo/ENVO_00000481,pinnacle,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000176,elevation
http://purl.obolibrary.org/obo/ENVO_01000026,marine bathyal zone biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000024,marine benthic biome
http://purl.obolibrary.org/obo/ENVO_01000040,oceanic benthopelagic zone biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000033,oceanic pelagic zone biome
http://purl.obolibrary.org/obo/ENVO_00002251,planosol,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_02500017,anthropogenic reforestation,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02500013,reforestation
http://purl.obolibrary.org/obo/ENVO_01000309,cold environment,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000254,environmental system
http://purl.obolibrary.org/obo/ENVO_01000600,rainwater,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002011,fresh water
http://purl.obolibrary.org/obo/ENVO_00003054,halloumi,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010041,goat's milk cheese
http://purl.obolibrary.org/obo/ENVO_0010131,cooked smoked sausage,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010136,cooked sausage
http://purl.obolibrary.org/obo/ENVO_2000005,freshwater algal bloom,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_2000004,algal bloom
http://purl.obolibrary.org/obo/ENVO_0010142,mustard,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010045,condiment
http://purl.obolibrary.org/obo/ENVO_00003969,bitter cheese,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002189,cheese product
http://purl.obolibrary.org/obo/ENVO_00000323,live cave,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000067,cave
http://purl.obolibrary.org/obo/ENVO_00000539,sill,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000176,elevation
http://purl.obolibrary.org/obo/ENVO_01000123,marine sponge reef biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000029,marine reef biome
http://purl.obolibrary.org/obo/ENVO_02000050,spinach,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010091,amaranthaceous inflorescence food product
http://purl.obolibrary.org/obo/ENVO_02000020,blood,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02000019,bodily fluid
http://purl.obolibrary.org/obo/ENVO_00000251,ground moraine,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000177,moraine
http://purl.obolibrary.org/obo/ENVO_01000455,material pooling disposition,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000452,environmental disposition
http://purl.obolibrary.org/obo/ENVO_02000060,apple cider,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010009,fermented apple beverage
http://purl.obolibrary.org/obo/ENVO_00000002,anthropogenic geographic feature,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000000,geographic feature
http://purl.obolibrary.org/obo/ENVO_00003971,brown sugar,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003970,sugar
http://purl.obolibrary.org/obo/ENVO_00000213,marine mesopelagic zone,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000210,marine aphotic zone
http://purl.obolibrary.org/obo/ENVO_0010035,cow's milk,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003068,bovine milk
http://purl.obolibrary.org/obo/ENVO_00005769,mountain forest soil,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002261,forest soil
http://purl.obolibrary.org/obo/ENVO_00000249,lateral moraine,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000177,moraine
http://purl.obolibrary.org/obo/ENVO_01000217,mediterranean shrubland biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000213,subtropical shrubland biome
http://purl.obolibrary.org/obo/ENVO_00002219,cheese starter culture,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010057,microbial food product
http://purl.obolibrary.org/obo/ENVO_01000239,oak woodland,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000109,woodland
http://purl.obolibrary.org/obo/ENVO_00000356,pyroclastic cone,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000398,volcanic cone
http://purl.obolibrary.org/obo/ENVO_00000115,orchard,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000117,plantation
http://purl.obolibrary.org/obo/ENVO_01000436,waterborne particulate matter,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000060,particulate matter
http://purl.obolibrary.org/obo/ENVO_01000007,microbial feature,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000159,organic feature
http://purl.obolibrary.org/obo/ENVO_00000034,rapids,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01001308,hydroform
http://purl.obolibrary.org/obo/ENVO_00000349,terrarium,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00010622,vivarium
http://purl.obolibrary.org/obo/ENVO_01000038,oceanic abyssopelagic zone biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000033,oceanic pelagic zone biome
http://purl.obolibrary.org/obo/ENVO_00000470,irrigation dam,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000074,dam
http://purl.obolibrary.org/obo/ENVO_01000303,endolithic environment,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000254,environmental system
http://purl.obolibrary.org/obo/ENVO_01000741,recycling process,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02500000,environmental system process
http://purl.obolibrary.org/obo/ENVO_01000582,landline telephone,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000580,telephone
http://purl.obolibrary.org/obo/ENVO_00003875,sea water fish product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010164,fish food product
http://purl.obolibrary.org/obo/ENVO_00000893,Xeric basin biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000873,freshwater biome
http://purl.obolibrary.org/obo/ENVO_00000186,string mire,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000044,peatland
http://purl.obolibrary.org/obo/ENVO_01000672,geological joint,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000667,geological fracture
http://purl.obolibrary.org/obo/ENVO_01000101,warm surface current,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000099,marine surface current
http://purl.obolibrary.org/obo/ENVO_00000565,sports facility,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000070,constructed feature
http://purl.obolibrary.org/obo/ENVO_01000160,marine pockmark,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000309,depression
http://purl.obolibrary.org/obo/ENVO_01000583,refrigerator,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003074,manufactured product
http://purl.obolibrary.org/obo/ENVO_01000155,organic material,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00010483,environmental material
http://purl.obolibrary.org/obo/ENVO_00000307,icefall,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000293,ice mass
http://purl.obolibrary.org/obo/ENVO_00000295,fish hatchery,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000077,agricultural feature
http://purl.obolibrary.org/obo/ENVO_00000490,consequent stream,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000023,stream
http://purl.obolibrary.org/obo/ENVO_01000301,estuarine water,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002019,brackish water
http://purl.obolibrary.org/obo/ENVO_00003056,Swiss cheese,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010039,cow's milk cheese
http://purl.obolibrary.org/obo/ENVO_00002234,acrisol,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_00000502,intermittent saline lake,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000387,intermittent lake
http://purl.obolibrary.org/obo/ENVO_00002225,mesotrophic water,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002006,water
http://purl.obolibrary.org/obo/ENVO_00003871,fermented rice beverage,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010013,fermented cereal beverage
http://purl.obolibrary.org/obo/ENVO_00000526,cleft,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000191,physiographic feature
http://purl.obolibrary.org/obo/ENVO_0010047,distilled fermented grain beverage,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010013,fermented cereal beverage
http://purl.obolibrary.org/obo/ENVO_00010622,vivarium,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003074,manufactured product
http://purl.obolibrary.org/obo/ENVO_01000416,ultrafine respirable suspended particulate matter,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000415,fine respirable suspended particulate matter
http://purl.obolibrary.org/obo/ENVO_01000688,lake coast,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000687,coast
http://purl.obolibrary.org/obo/ENVO_0010115,vetch seed product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010121,pulses
http://purl.obolibrary.org/obo/ENVO_02000030,chyle,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02000019,bodily fluid
http://purl.obolibrary.org/obo/ENVO_00000486,shoreline,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000000,geographic feature
http://purl.obolibrary.org/obo/ENVO_01000576,apiary,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000077,agricultural feature
http://purl.obolibrary.org/obo/ENVO_00002112,gold mine drainage,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001996,mine drainage
http://purl.obolibrary.org/obo/ENVO_00005774,peat soil,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_00000348,grain of rocky sand,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000340,grain of sand
http://purl.obolibrary.org/obo/ENVO_00000062,populated place,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000070,constructed feature
http://purl.obolibrary.org/obo/ENVO_00003859,horse manure,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003031,animal manure
http://purl.obolibrary.org/obo/ENVO_01000300,atmospheric Taylor column,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000299,Taylor column
http://purl.obolibrary.org/obo/ENVO_0010101,oats product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010002,cereal food product
http://purl.obolibrary.org/obo/ENVO_00002150,coastal sea water,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002149,sea water
http://purl.obolibrary.org/obo/ENVO_01000381,continental temperate,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000206,temperate
http://purl.obolibrary.org/obo/ENVO_01000425,indoor toilet,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000426,room
http://purl.obolibrary.org/obo/ENVO_00000119,planted forest,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000111,forest
http://purl.obolibrary.org/obo/ENVO_00000299,ice field,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000131,glacial feature
http://purl.obolibrary.org/obo/ENVO_00003860,pig manure,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003031,animal manure
http://purl.obolibrary.org/obo/ENVO_00000137,coastal inlet,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000475,inlet
http://purl.obolibrary.org/obo/ENVO_00002239,calcisol,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_0010156,animal lipid food product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010000,animal food product
http://purl.obolibrary.org/obo/ENVO_01000329,cypress dome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000328,dome swamp
http://purl.obolibrary.org/obo/ENVO_00003071,grass silage,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003030,silage
http://purl.obolibrary.org/obo/ENVO_0010055,fungal product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010057,microbial food product
http://purl.obolibrary.org/obo/ENVO_01000415,fine respirable suspended particulate matter,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000405,respirable suspended particulate matter
http://purl.obolibrary.org/obo/ENVO_0010087,plant stem food product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002216,plant food product
http://purl.obolibrary.org/obo/ENVO_01000434,sclerophyllous forest,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000111,forest
